,text,label
266,"pesan dari kota tangerang tiba2 dikirim dari toko cabang, hadiah tidak ada...uda komplain dan banding tanggapan tokopedia n official store tidak baik, belanja ditoko online lain ga pernah trik ky gini, uda salah ga mau ngaku salah...pas cekout uda ulang2 diliat bener ini kirim dari kota tangerang, sudah screenshot juga itu yg dibeli, saya juga bisa liat mana yg toko cabang mana yg dari tangerang, hati-hati utk pembeli lain jangan sampai ada yg kena ky saya...",1
267,"Saya kecewa dengan kualitas barangnya. Kualitas stainles steelnya sih oke, tapi batang yang ada penyangga yang bagian bawah panjangnya kurang tidak bisa disambung. Kualitas mur rendah mudah bengkok dan patah. Alhasil jemuran saya tidak dapat dirakit",4
268,Memang filter showerhead ini tidak disebutkan mereknya. Jd tidak bs dikatakan palsu. Tp saya agak kecewa. Silahkan dicoba sendiri aja. Mungkin saya salah. ??,4
269,pia nya gak dikirim,1
270,"Pie susunyabberjamur, padahal baru disimpan sekitar semingguan dan expiry date masih sebulan. Biasanya kalo beli di bali ga kayak gitu, ya biar temen2 yang beli pie susu nya aware aja ya. Sedih juga udah disayang2 makannya, eh pas mau makan ternyata jamuran, terpaksa dibuang ???? Udah chat juga ke sellernya, katanya karena ga dimasukin ke kulkas. Tp dulu pas beli di bali jg ga masukin kulkas sih... FYI aja buat temen2 yg mo beli yah",1
271,yg black metalic produk jelek. disemprot 2-3x sudah mampet.. tidak bisa digunakan,1
272,pesanan sdh diterima dengan baik,2
273,Bagus banget kertasnya dan sesuai deskripsi,3
274,Bau bgt kayak bau sampah,0
275,"tidak sesuai pesanan, yg di pesan Gula 1kg, kecap kemasan sama teh, yg sampe gula nya cuma 1/2 kg, teh sama kecap",1
276,kurang puas,4
277,"Buku ori, pengiriman cepat dan aman pakai bubble wrap",2
278,pengirimannya cepat rapi makasih,3
279,"produk yang dikirim,tombol putih buat setting besar kecil nya semprotan tidak berfungsi,. bagaimana?katanya garansi 30hari",0
280,wangi amis tdk seperti merk lain,0
281,Coverage-nya full � Proses pesanan cepat Packaging aman ?? Awet buat seharian ??,2
282,"Bahannya berbeda dengan yg dulu. Dulu dalam putih sekarang tidak. Jadi panas, kasar, dan gatal. Gamau beli lg disini nyesel kualitas dah turun beda jauh.",4
283,Sudah pake rutin 1 bulan g ada hasil. Payah,0
284,di aplikasikan bukannya ban tambah hitam malah tambah kotor,1
285,bahannya enak bagus dan nyaman,2
286,kenapa pesananya ndk sesuai ukuran yg di pesan... klo stok kosong ya di ubah..,0
287,"Pokoknya jangan ada yg beli disini. Barang rusak, mau minta klaim tpi seller banyak alasan, padahal stiker garansi blm rusak/damage. Mohon dipikir kembali kalau mau beli disini??",1
288,"Barang diterima dengan baik dan di packing rapi, sesuai deskripsi, ada jahitan kurang rapi di bagian kaki tp no probs",2
289,"Bahan bagus,sesuai pesanan,packing rapi,recommended seller",3
290,"kado.harga paling murah pada saat beli , trims, semoga bisa langganan. dan harganya bisa terbaik terus se tokped",3
291,Cantik Banget,3
292,Terpercaya,2
293,"Talinya gak ada satu, jadi gak bisa diikatkan dibagian belakang, jadi keliatan gak pas",4
294,"packing rapi dan aman, pengiriman cepat, produk sesuai pesanan. makasih buat bonusnya",2
295,"barangnya sudah sampai, cepet banget. recommended lah. tengkyuuu",3
296,"Flash yg simple pengaturannya, harga terjangkau buat pemula oke lah. Sayang saya sudah pro hehehe",2
297,Admin super responsif.cartridge berfungsi dengan baik.sayang bgt cuma bisa ngasih 5 bintang,2
298,disuru pilih aromanya tapi yg dikirim gak sesuai... coba donk klo dagang online yg sesuai pembeli. pembeli adalah raja. belinya pake uang kok tdk minta,0
299,MANTULLL.. recommended seller,3
300,"Pengiriman laptop dr toko tidak dicek dahulu,.. laptop yg dikasih ke pembeli layar pecah, kerdus rusak,.. padahal packingan tidak ada yg rusak,... menghabiskan waktu saja, buat klaim ke tokpedia, berminggu minggu baru berhasil klaim ke pihak asuransi. Ternyata toko yg sudah verified tidak menjamin, Pelayanan toko ini buruk, respon cepat saat awal beli aja,.. saat dikomplen sangat lama, mengulur2 waktu, tidak mau tanggung jawab,.. padahal jelas komplainan langsung dihari berikutny setelah paket dibuka, yg seharusny, bisa langsung tuker unit langsung dr toko.... Trus Apa gunany ditulis di Deskripsi Garansi toko 3 hari ???... Cukup terakhir beli disini, thanks",1
301,pelayanan kurang cepat dan ramah,1
302,"Barangnya berfungsi dengan baik, semoga baterainya awet ya",2
303,"barang sdh diterima dalam kondisi baik, semoga bs berfungsi spt yg diharapkan, pengiriman cepat, tks seller",2
304,Proses cepat produk berfungsi dgn baik,2
305,"sdh diterima dg baik,tdk ada yg bocor. pengiriman cepat",2
306,Semuanya Manatttaapp gan Semoga sukses agan,3
307,Barang oke .. recomended seller dah ..,3
308,Barang yg dibeli sama sekali tdk berfungsi. Utk komplain hrs ada video unboxing (pdhal bukan kerusakan fisik). Beli dari official store ternyata sama sekali tdk menjamin kualitas barang.,1
309,Barangnya original ??. Ada garansi resmi. Kemasan disegel. Spesifikasi sesuai . Barangnya mulus. Kelengkapan sesuai. Warna sesuai pesanan. Berfungsi dengan baik. Penjualnya ramah banget. Proses pesanan cepat. Packaging aman ??. Packaging rapi.,2
310,"warna tidak sesuai dengan gambar , daya serap nya buruk cendrung tidak menyerap air , parah kecewa saya , kualitasnya makin memburuk , tidak sama seperti pas awal order Wood pellet disini",4
311,"TOKO TERBODOH YANG PERNAH ADA! 1. Packing ancur, tidak di packing sama sekali barang rusak. 2. Pesanan tidak sesuai. 3. Tujuan saya membeli di toko bodoh ini adalah membeli USB mini Fan, sebelum order tanya apakah barang ini ready? Toko menjawab ready. Hasilnya paket sampe di rumah di selipin uang refund USB mini Fan tersebut. Klk barang KOSONG cancel aja Tolol. SAYA HARAP PARA CUSTOMER BERPIKIR BERKALI KALI UNTUK BELANJA DI TOKO TOLOL INI. Dari pada kecewa setelah membeli nya. Terimakasih.",0
312,Pengiriman tepat waktu. Kondisi paket dan barang diterima dalam kondisi baik. Sudah dicoba dan berfungsi dengan baik. Terima kasih & Sukses selalu.,2
313,Terima kasih telah menjual Seruling Yamaha Ori dan barang cepat tiba dalam keadaan baik.,2
314,"Respon cepat , kemasan rapi , harga murah barang istimewa",2
315,"susah payah narik balonnya biar mekar, eh bolong...",4
316,"ini enak bangett, packingnya juga bagus bangett.. terima kasihh.. recommended bangett dehh ????",3
317,sedih ga dapet gratisannya padhl yg lainnya pd dapet,4
318,"batery remote stick cepet habis, signal remote juga kadang ada kadang tidak ada,,,, apa ada ide agar awet dan signal stabil,?",1
319,barang sesuai foto. kualitas lumayan sesuai harga. sejauh ini oke lah kalo brgtuu.. sukses selalu.,2
320,"minta size 43 yg dikirim size 44, kebesaran gk bs saya pakai,bagaimna?",1
321,Bahannya nyaman ?? Nyaman di punggung Packaging aman ?? Gampang dipakai Packaging rapi Bahannya fleksibel Penjualnya ramah banget Desain ergonomis Proses pesanan cepat,2
322,"brangnya ringkih baru dateng uda pecah 3 part padahal kemasan uda oke, next time di cek dlu sebelum kirim",4
323,"produk sesuai deskripsi, seller ramah & barang langsung dikirim",2
324,"ukurannya sesuai anak saya, bahannya bagus, anak saya suka. makasih ya",3
325,"Fast response, cepat sampai, sesuai pesanan. Recommended !!!",3
326,pengiriman cepat...tp kurang teliti saat dikirim...Macro Lensnya tidak ada..saya cuma dapet fish eye sama wide angle... :( padahal macro lens yg saya mau..Mohon dicek dulu seblm dikirim..agak kecewa..,4
327,mantap rekomendasi dah thank's,3
328,"pesenan sy g di respon, giliran sy cancel langsung di respon dan di kirim. dan juga bicaranya ngajak ribut... kapok sy belanja sprti ini... jika msh ada toko ky gini lagi berhenti sy pake aplikasi tokped",4
329,Terima kasih barang mantappp,2
330,"HEH BISA DAGANG GAK LOOO ????? GW UDAH BILANG YAH....GW SALAH KLIK ALAMAT KENAPA LO MALAH TETEP KIRIM BARANG KEALAMAT GW YG SALAH ?????????? LO KAN UDAH JELAS2 TOLAK ORDER GUE (TARIF ONGKIR 8RB) DAN GW ATC ULANG (TARIF ONGKIR 123RB) KENAPA LO TETEP NGIRIM BARANG KELAMAT YANG SALAH !!!!!!!!!!!!!!!!!!!!!!! LO PROFESIONAL DONG!!!!!!!!!!!!!!! UDAH BARANG GW NYASAR ! GAUSAH LO PURA2 PK CANCEL BARANG+KASIH RESI , KALO EMANG BARANGNYA TETEP DIKIRIM KEALAMAT YG PERTAMA !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! GW SERING BELANJA DISINI YAH !!! BARU KALI INI AJA GUE SALAH KLIK ALAMAT TAPI GW NYESEL SAMA TANGGEPAN LO !!!!!!!!!!!!",0
331,lama nympe,0
332,pesanan cepat sampai d tujuan barang tiada kendala,2
333,Barang bagus dan sesuai,2
334,balon nya kecil bngt,4
335,1 BATERE DATANG RUSAK KATANYA MAU DI TELP DARI MARKETING SETELAH TUNGGU 2 MINGGU TIDAK ADA KELANJUTAN,0
336,gantungan kuncinya bagus,2
337,BARANG TIDAK DATANG DANA GK KEMBALI,1
338,Bagusssss bangeeettttt ????????????,3
339,"pertama liat flash salenya langsung beli. ndak buka deskripsi dulu. I mean Unilever official store gitu. ternyata, expirednya sisa 4 bulan lagi. padahal dulu beli hand sanitizer merek sebelah pas sale juga tapi expirednya masih lama. pantes ini cepet banget diproses. biasanya 2 Hari baru diproses. ini cuma jeda beberapa menit. pelajaran penting. jangan percaya brand????. tetep kudu baca review Dan deskripsi.",1
340,"Barang sesuai, untuk ukuran mesin cuci 1 tabung pas banget. Terima kasih Tokopedia & buat seller semoga sukses terus tokonya.",2
341,"Review jujur ya, Port untuk kontroler player 1 nya nggak berfungsi, sudah coba tanya ke seller but No respon. Sudah coba Reset colok cabut dan pindah2in kontroler tp tetap nggak berfungsi. Thanks",4
342,pengiriman super duper lamaaaa!!! not recommended.,1
343,Barang udah sampai dan diterima sesuai pesanan.. top markotop gan.. mantap lah pkk nya gan.. thx u gan.. ????,2
344,Produknya bagus dan berfungsi dengan baik,2
345,"bahannya adem banget ini yang saya butuhkan ,, murah kualitas ga murahan thanks seller dan tokped",2
346,Kartu bekerja dengan baik begitupun sellernya yang sigap menjawab semua pertanyaan..,2
347,tipis.kecil,4
348,ini enak bgt di pakai setelah caesar. di pakai saat duduk jg nyaman tidak bikin sakit. rekomen pokok nya.,2
349,anti lengketnya ok hanya saja woknya sangat ringan kl masak yg sedikit pancinya bergeser2 hrs dipegang terus dan yg plg buat kecewa lapisan bawah wok langsung terkelupas pdhl wokny hanya bergeser sedikit krn sy sll masak sll sambil megang woknya. smg anti lengketnya jg awet.,4
350,"pengiriman cepat, packaging hanya satu lapisan, warna tidak sesuai pesanan tapi no problem",2
351,"persediaan stok buat kakak sekolah, selalu joyko pilihannya, barang original. Terimakasih buat pelayanan yang diberikan terbaik deh:)",2
352,"kecewa belanja di tempat kamu, lain di pesan lain dikirim ??????",4
353,makasih. barang sudah mendarat dengan selamat,2
354,ga jelas aromanya,0
355,"sangat kecewa, pengiriman lama banget, barang nya juga rusak dan penyok, jangan tergiur sama harga murah ya teman-teman",1
356,"Barangnya sudah sampai dan diterima dengan baik, sudah dicoba dan berfungsi dengan baik, cocok untuk ambil barang dibawah tidak perlu menunduk dan jepitnya lumayan kuat, semoga awet barangnya",2
357,saya tidak terima barangnya sama sekali. padahal gojek instan. entah salah gojek apa toko. yang jelas saya udah komplain tapi by sistem diubah akhirnya dana diteruskan ke penjual. ANEH!! setelah dibantu tokopedia care akhirnya ketahuan salah kirim ke rumah orang lain. dan masih dalam proses pengecekan.,0
358,"Semua fitur berfungsi baik. hanya sayangnya ada beberapa bagian tripod yg penyok dan ada bagian kaca ringlight yg retak. mungkin pas pengiriman ya. tapi overall, alat berfungsi dengan baik??",2
359,yg dateng gambarnya ga sesuai,1
360,"Pemrosesan serta pengiriman produk cepat, padahal bukan di daerah JABODETABEK. Produk diterima dengan sempurna, 3 buah micro USB Data Cable kualitas premium, dan ada bonus kartu perdana Smartfren. Trims",2
361,"file CD kosong, tidak rekomendasi",1
362,"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel.",0
363,"Produk sesuai deskripsi, packing aman terlindung, pengiriman cepat, toko/ penjual responsif, alat sudah dicoba dan berfungsi, sangat direkomendasikan.",3
364,"Selang beda dengan yg di produk pianika original, yg spare part selang ini lebih lembek, mouth piece nya juga ada pecah di bagian pinggir.",4
365,gajelas,0
366,barang gak sesuai..order warna hitam polos yg dtg malah motif,1
367,"barang cepet pengirimanya, sesuai pesanan",2
368,respon cepat sangat memuaskan,3
369,"Packagingnya payah. Saya pesan 3 kaleng, yg satu pecah. Dan tidak mau diganti. CSnya minta bukti foto dan video, sudah saya kirimkan tapi tetap minta terus, dan akhirnya mereka menyudahi komplain saya secara sepihak.",0
370,"pengemasan lambat banget, pengiriman lamaaaaaa!!!",0
371,"Packing ok, seller lekas kirim, berguna buat organize koper biar gak acak acakan, semoga awet, thank you seller",2
372,warnanya kusam ternyata...,4
373,"baguss, sukaa bgttt next mau order lagi.",3
374,"barang ada yang cacat, beli 2 yang satunya lagi cacat",0
375,Jadi semangat mancing.,2
376,bahannya kelihatan murah,1
377,Buku palsu,0
378,"Terima kasih, Spatoeid. Packaging rapi, aman dan pesanan komplit??",2
379,"Percuma jg kasih buble warp dikasih brg reject pabrik, ga bs kasih pot.pula Rese",0
380,"masyaallah bagus payung nya.. untuk pertama kali gunain Tokopedia langsung beli payung ditoko ini.. tidak mengecewakan pokok nya, barang nya masyaallah bagus..????",2
381,"Promo yang ditawarkan Marketing S3 payah, Alibinya Free Gimmick Hanya Berlaku pada toko di wilayah Tangerang, Sedangkan barang yang di tawarkan di Toko Tangerang tidak ada Free Gimmick tersebut tapi kenapa dicantumkan di toko Cabang Aneh Sekali",0
382,"kualitas gunting kurang bagus, krn gunting rumputnya tdk tajam, itu disebabkan krn antara bilah gunting nya tdk rapat, sehingga ada celah yg mengakibatkan guntingan g maksimal. utk penjual responsif tp barang kurang memuaskan.",1
383,mending jangan di beli habisin duit lagi lengket sama sekali,1
384,barang ga mulus banyak bekas tekukan seperti beli sampah aja,0
385,"nyesel beli , kagak terang",1
386,"produk bagus, kualitas OK, kuat, dan pengiriman cepat, packing aman",2
387,DS sukses Terima kasih atas kerjasamanya Sist,2
388,Teksturnya keras. Hasilnya tebal. Gampang dipakai. Gampang dibawa-bawa. Packaging aman ??. Proses pesanan cepat.,2
389,barang sudah sampai dengan baik.. packing rapih.. dan baik.. terima kasih,2
390,"Warna tidak sesuai permintaan padahal sudah di beri note, tetap saja dikirim warna random",4
391,sudah 3 kali ganti kartu.. sinyalnya tidak ada terus.. sekali sinyal ada ngak bisa telp dan menerima telp.,4
392,"bagus, mudah mudahan awet",2
393,"kurang puas nya sih krn barang yg di beli tidak ada stok nya, tp gpp lah, diganti dgn barang yg setara. trims",4
394,barang tdk sesuai harus dtng 16 pc.sampai tempat cuma 4liter sangat kecewa,4
395,Barangnya original ??. Ada garansi iBox. IMEI terdaftar di Kemenperin. Masih ada greenpeel. Barangnya mulus. Sinyal aman. Berfungsi dengan baik.,2
396,sangat sangat kecewa belanja ditoko ini.. hati hatilah belanja ditoko..,4
397,"Barang sesuai pesanan, packing rapi, pas dicoba ok buat isi ulang dn charge, pengiriman sesuai estimasi..",2
398,Cuma nambah gatel aja kasian liat kucingku:�),4
399,"barang sesuai deskripsi, makasih seller",2
400,iPad ketiga yang dibeli di seller ini dan selalu memuaskan. Bisa mengakomodir pembelian yang mendadak dan minta dikirim langsung besokannya. Highly recommended..,3
401,"Judul & deskripsi misleading, bikin org salah paham & udah keburu yg nyampe nggak sesuai pesanan. Ini blm pasti dpt right light ya, hati2 kl beli",1
402,Harganya terjangkau. Koneksi Android lancar.,2
403,"Barang tidak sesuai, dikasih masker yang lebih murah hrganya.",1
404,"Barang tiba sudah bocor dan botol sudah kosong padahal kardus dan bubble wrap masih utuh. Jelas tutup botolnya tidak ada segel. Penjual berdalih kesalahan pada pihak ekspedisi dan harus klaim asuransi. Saya sudah lengkapi permintaan asuransi upload KTP, foto produk & video. Tapi klaim todak disetujui dan dana diteruskan ke penjual. Sangat kecewa sekelas official store servisnya seperti ini.",4
405,"luar biasa, packing di jamin aman, pakai bubblewrap. cepet banget prosesnya. senin malam cekout, paginya kirim, hari ini rabu sore sampai. sangat cepat. sangat puas. terimakasih, sukses selalu yah tech cube",3
406,"pesan dari tanggal 5. ini udah tanggal 8 barang belum NONGOL!!! Gila parah banget. toko laen, saya pesan obat tgl 6, hari ini tgl 8 dah nyampe. ckckckck lama bangeeeettt dan super slow respon duuhhhh. kucing jalanan yg udah pesakitan modelannya bisa2 + drop gara2 manusia2 modelan lemot gini kerjanya",0
407,Barang yang sampai berbededa dengan do foto,1
408,paket AMAN....TQ gan,2
409,"Green screen sudah nyampe, bahan cukup tebal, mirip ntah sama dengan Positiveie bag yg bagus, warna hijau cerah, oke lah buat green screen",2
410,Mengecewakan,4
411,"kain adem, jahitan bagus, ukuran pas, Positive??",2
412,Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,2
413,"warna dusty difoto sm aslinya beda, sama ada bagian atasan depan kotor seperti tinta bolpen",4
414,Qualitas jelek sekali. Bau seperti cat. Pad ya bergelombang,1
415,burung sakit sama kaki nya ga normal bang.. kenapa di kasih ke saya.,1
