,text,label
250,kalo udah bayar dicuekin sama penjualnya chat januari di respon order januari jam siang dengan kurir grab barang sampai januari jam sore KALO UJUNG UJUNGNYA GAK SAMPAI TUJUAN DI HARI YG SAMA NGAPAIN BAYAR ONGKIR MAHAL PAKAI GRAB,Anger
251,gajelas,Anger
252,"Itemnya sangat lengket, sangat lemah",Anger
253,Fast respond sellernya ramah packing rapi pengiriman cepat Recommended,Love
254,kecil sekali sama ukuran singlet anak saya pas newborn masih gedean singlet newborn anak saya padahal di leterangan size nya th sayang banget padahal lucu,Sadness
255,gak sesuai ekspektasi ternyata di ol shop lain harga jauh banget lebih murah,Sadness
256,Layanan desain ramah maksimum sesuai dengan harapan yang disarankan,Love
257,mungil bntukny tp bnyak fungsi kualitas mantaapppp,Love
258,Bahanny ga enak,Sadness
259,barang ok tetapi batrai bocor parah tdk ada niat memberi batrai yg x maen ga ada jam lngsng cas jg lampu slalu merah,Sadness
260,Bahannya kurang kuat sehingga pada saat mau pasang ke quick mount malah patah mekanisme penguncinya,Sadness
261,"Hipseat tidak dapat terhubung, sangat mengecewakan dan pembawa anak -anak karena tidak ada kunci pengaman antara Hipseat, gendongan bayi dan pelindung anak tidak tersedia.",Fear
262,saya nggak terima paketnya sama sekali saya minta lacak malah respon,Sadness
263,GA DIKASIH ADAPTOR GEPENG NYA KETIPU SAYA,Anger
264,Barang sudah diterima dengan baik Tidak ada yang Diwrapping bubble dengan aman,Happy
265,begitu datang ini langsung dicobain semua berfungsi baik saya suka karena lembut dan modelnya itu lho keren banget puas dan semoga awet respon proses pengiriman toko cepat dan kemasan aman terima kasih banyak untuk bonusnya ya,Love
266,Lampunya terang Pancaran cahaya lampu yg baik Produk original,Happy
267,Good Friendly Semua warna yang menarik membuat anak -anak bahagia,Love
268,"Barang -barang berkualitas buruk patah kaki pecah sedikit rusak dan dilepas untuk tidak menggunakannya, saya tidak hanya membuangnya",Anger
269,Mantab fast response terima kasih,Happy
270,muatan lapuk di kirim,Anger
271,"Pengiriman cepat tetapi tidak persis saat dikirim lensa makro, saya baru saja mendapatkan mata ikan dan sudut lebar meskipun lensa makro yang ingin saya periksa terlebih dahulu sebelum dikirim agak kecewa",Sadness
272,Packing sangat baik Buble warp sangat tebal Pengemasan cepat pengiriman kurir standar Produk masih segel Exp msh lama Terima kasih,Happy
273,repeat order terus,Love
274,Barang dan pengiriman sesuai Suara alarm kurang begitu kenceng Alarm clock agak mengarah keatas jd display pd jam hanya akan terlihat lbh jelas bila posisi mata Qta lbh tinggi dr posisi jam,Happy
275,bawaan selamat,Love
276,"Maaf, saya merasa sedikit kecewa, saya adalah pengguna baru untuk Fahhampton, saya awalnya membeli isi tes tester Farhampton agar saya jatuh cinta secara langsung ketika saya membeli dan itu berubah menjadi hak untuk bertahan dan proyek itu jauh dari jauh dari Penguji meskipun baunya sama dan ternyata saya jatuh cinta dengan tes aroma masih baik -baik saja",Sadness
277,"Yang terbaik adalah respons yang sangat cepat, proses harga terbaik sangat cepat yang dibantu pada tanggal karena pada tanggal pemesanan mendadak ada hambatan karena tiket akan hangus, tiket tidak membantu",Love
278,ternyata bukan hot wheels asli bahan plastik harap di beri keterangan bahwa barang tdk original,Fear
279,produk sangat baik dan pengemasan rapi,Happy
280,barangnya jelek cepet usang baru pake sehari talinya sudah mau ayun,Anger
281,pengiriman cepat kualitas barang bagus wanginya juga oke,Happy
282,"Sayang sekali tidak dapat dipertukarkan dengan kualitas negatif yang rusak, maaf, saya kecewa",Sadness
283,Pengisi daya pengiriman lama tidak dikenakan biaya cepat,Fear
284,Alamak tidak elegan dalam penutup plastik putih transparan dalam penutup plastik hitam yang sangat elegan,Anger
285,Barang sesuai ekpektasi terimakasih,Happy
286,Barang Sesuai Deskripsi Produk Original Mudah dipasang barang oke kiriman cepat original ongkir dari tokopedia barang sesuai pesanan seller mantap paking paling amaan senteso enak belanja ditokopedia dapaat bebas ongkir bebas ongkir extra,Love
287,jelek jgn beli disini kecewa hikmat murah emang murahan bahannya nyesal penjualnya,Anger
288,barang jelek belom pake udah pada patah,Sadness
289,Barang tidak di dobel bungkus dengan plastik atau bubble wrap sehingga hancur saat diterima Beruntung isinya masih lengkap Namun besi nya penyok,Fear
290,Box hancur Padahal customer beli untuk kado Mengecewakan Masa bungkus cuma pake plastik tipis Toko besar tapi gak modal bubble wrap,Anger
291,kirim celananya ga sesuai ukuran,Sadness
292,pesan tanggal Maret jam pakai pengiriman instant sampai nya tanggal maret Padahal sudah bayar mahal dikirimnya keesokan harinya bukan salah pengantarnya driver nya sudah mengantarkan paket dengan baik tapi durasi proses dari toko sangat lama padahal butuhnya tanggal maret makanya saya pilih pengiriman instant saya juga sudah tanya pihak toko jika paket bisa dikirim hari itu juga atau tidak jawabannya bisa Tapi kenyataannya paket saya tidak dikirim pada hari itu juga kalau tidak bisa dikirim hari itu juga ya bilang Saya juga sudah ajukan cancel pesanan juga tidak ada respon dari penjual Pelayanan sangat sangat buruk Tidak recommended Semoga lebih baik lagi kedepannya,Fear
293,seller komunikatif pengerjaan cepat udh repeat order,Love
294,bagus lembut,Happy
295,produk sesuai deskripsi sdh diterima aman tks,Happy
296,hanya menggunakannya segera merobek bahan tipis,Sadness
297,normal xl baju oke tapi celananya tdk xl kekecilan baju bisa pakai celana tidak baju yg dikirim celananya robek sedang di jahitan tdk di check dulu sblm kirim,Sadness
298,Barang sesuai deksripsi pengiriman cepat dan rapi terima kasih,Happy
299,produk tidak cantik baik toko gak mengambang malah pembeli disuruh balikkin produk lagi campak ongkir aza toko gak baik jangan beli disini,Fear
300,Barang -barang tidak cocok untuk dikirim lebih murah perbedaan harga barang tidak bisa,Sadness
301,Berat foam hanya gram tapi ditulis gram jika beli foam maka secara data kg tapi secara timbang fisik hanya ini cara yg curang dari penjual utk dpt uang lebih dari ongkir yg pembeli bayarkan,Fear
302,Sungguh-sungguh,Anger
303,Elemen sampai saya terkoyak.,Anger
304,Udah sampenya lama bgd semingguan trs pas barangnya di coba malah patah Sialan kan,Anger
305,Bocor dari sambungan karet ke keran dan Bocor dri tempat drat karna gk rapat mau di rapatkan gk bisa karna terasa sudah mentok,Sadness
306,mohon maaf dikasih rating segini karena barang yg dikirim tidak sesuai dan tidak ada follow untuk penggantian barang semoga kedepan dapat ditindak lanjuti terima kasih banyak sebelumnya,Fear
307,kecewa sih sama barangnya ngk sesuai Ekpektasi ngk bisa dilempar dong,Sadness
308,yg dikirim russakkkkk guys maaf dahh,Anger
309,Shieldnya retak dan penjual tidak mau bertanggung jawab padahal saya sudah coba bicara di inbox Sama sekali tidak merekomendasikan toko ini,Fear
310,pecah gagang seller ga mau tanggung jawab sampe akhirnya tokopedia yang memutuskan bisa direfund,Anger
311,Barang yang dikirimkan tidak dapat berfungsi dengan baik Karena pipa pendek sehingga tidak dapat dipasang Baut juga tidak lengkap,Fear
312,Msker TIPIS biasa aja Krg berasa aman tuk saat pndemi Mlh lbh ccok yg biasa sy bli pkai MHALLL hrganya tuk produk lokal kualitas biasa,Anger
313,Kerenn telah tiba di ponsel Korea yang tidak perlu Anda gunakan dalam uang receh,Love
314,bawaan yg dikirim hrsnya di cek dulu konsumen kan byr bukan gratis masa paku rivert nya yg sepotong ada tutup penahannya yg sebelahnya nggak ada tutup penahannya jadi copotlah klo di pake gimana sih,Anger
315,Buruk,Anger
316,Sepatu yang dikirim tidak cocok dengan apa yang saya pesan warna dan berbagai jenis keluhan rumit meskipun pesanan disimpan,Anger
317,lama banget sampenya pas nyampe jamuran gini haduuh parah deh,Anger
318,Mengecewakan,Sadness
319,produk ini setimbang dengan hikmat terjangkau yang sangat bagus,Love
320,gps adas gak berfungsi jawaban penjual jt cm kamera biasa mahal,Anger
321,Saya berkulit hitam dari komputer pribadi dan orang yang datang ke Black yang berlawanan dan,Sadness
322,saya belum terima barang sampai tgl pdhl diperkirakan sampai tanggal status pengiriman sudah sampai di pembeli padahal belum minta update hari jawaban sama aja saya minta uang saya kembali aja,Fear
323,Bukan ukuran dekrit yang sama,Fear
324,selalu rintang dengan sabun ini manjur dan apagi dipakai setelah olahraga,Love
325,terima kasih produk telah diterima dengan baik pengiriman cepat packaging baik,Happy
326,Baunya membuat Anda merasa jahat dan pusing,Sadness
327,Bau bgt kayak bau sampah,Anger
328,beli buat ngepasin uang kenapa dikasih nya dlm kondisi bekas ya Ga ada perekat sama sekali dan ada bekas lekukan juga Iya murah cuman harus profesional dong jualannya,Fear
329,penjual apaan beban gak diterima diajukan pengembalian dana malah hr ini dapat notif sdh finis dan dana akan diteruskan ke penjual woi balikan dana saya,Anger
330,minta pink sama merah kirim merah semua untung anaknya mau seller arogan jualnya memaksa saya mau warna yg sesuai kapok deh gak lagi lagi,Sadness
331,GAK RECOMENDED Produk sih ok spt biasa Tp packing cuma pk amplop kondangan putih dibungkus plastik Ya jebol semua obatnya Padahal buat stok Najong banget dah Di chat ga dibales Kapok lah gw belanja disini,Fear
332,tdk sesuai warna pesanan,Fear
333,Udah beli ga awet banget yg pertama rusak rel nya macet beli lagi eh relnya kendor ga mau kenceng beltnya,Anger
334,Ditinjau dr kesesuaian dg deskripsi fungsional produk dan rekomendasi produk adalah tepat sesuai dan baik,Love
335,"Pengemudi tidak luar biasa, barangnya pintar.",Anger
336,Bangke sampe Rumah mati semua Jangan beli disini,Fear
337,Cepet kelupas br pake berapa jam doang padahal mnding revlon sklian terjamin bgs,Fear
338,Rasanya gak spt biasanya Pembelian yg ke ini ASIN KEBANGETAN Udah gitu packingannya cuma dibuble wrap tdk diberi dos spt biasanya sehingga kripiknya banyak yg hancur,Anger
339,okeeee siiipps kereeennn abis utk tempatbhotwhealsnya gan,Love
340,Bagus packing dan barangnya,Happy
341,minta yg biru di kasih toska,Sadness
342,produk original packing aman jadi kardus engga penyok mantabs lah,Happy
343,Kualitas bukan foto asli tapi hanya cetakan foto digital dgn kretas kualitas rendah Kami tidak bisa menggunakan ini untuk exhibition kami karena kualitasnya terlalu rendah,Fear
344,belum seminggu udah ga fungsi,Sadness
345,toko terbodoh yang pernah ada packing ancur tidak di packing sama sekali barang busuk pesanan tidak sesuai tujuan saya membeli di toko bodoh ini adalah membeli usb mini fan sebelum anggaran dasar tanya apakah barang ini ready toko menjawab ready hasilnya sero sampe di rumah di selipin uang refund usb mini fan tersebut klk barang keleluasaan cancel aja tolol saya asan para customer berpikir berkali kali untuk belanja di toko tolol ini dari pada kecewa setelah membeli nya terimakasih,Anger
346,Barang Ga bisa dipake lampunya Ga nyala dan sensornya rusak,Anger
347,lampu indikator tdk bekerja,Sadness
348,Selalu suka dengan sabun ini enak dan apagi dipakai setelah olahraga,Love
349,Dengan kekecewaan kualitasnya,Sadness
350,Pengalaman pertama beli kulkas secara online alhamdulillah pengiriman dan pengemasan baik produk diterima dng baik tanpa kerusakan dan kualitas produk bagus Harga lebih miring dibanding beli langsung ke toko,Happy
351,tidak ada tutupnya walaupun saya beli harga murah tp jadi gabisa dibawa kemana mana karna barang rusak,Sadness
352,Kereeeeennnnnn Mantab,Love
353,"Maaf sebelumnya, saya ingin membuat produk, tetapi saya kecewa bahwa salah satu toples merah dari toples merah sudah berjamur, toples lainnya masih sangat bagus",Sadness
354,Murah dan mudah digunakan setidaknya nya bermanfaat dan packing cukup aman tebal bubble wrapnya See,Happy
355,bagian tombol ada kempot parah pabrikan tidak jaga mutu,Fear
356,bagus banget barang nya aku kan pake promo lagi jadi nya terjangkau banget buat anak sekolah kaya aku,Love
357,Terima Kasihh Boss Mantappss Smoga Lancarr n Berkah Rezekinya Smngttt Boss,Love
358,bahan dan model bagus hanya saja size terlalu kecil udah size masih ngepas kekinian,Happy
359,"Segera memesan adalah posisi rumah di Bentaru Selatan Jakarta dan bahkan ke Bekasi Seller mengatakan bahwa pengemudi Gojek mengambil jalan alternatif Hellowwww karena surat yang cepat adalah tarif untuk sepeda motor melalui internet sampai dikatakan bahwa rumah diperlukan oleh itu diperlukan oleh diperlukan oleh rumah tersebut diperlukan rumah untuk penjual, mohon penjual berikutnya akan memastikan bahwa barang dikirim langsung melalui surat cepat yang mengambil akhir",Anger
360,Si penipu peringatan untuk ditipu balasan saya telah mengirim bukti tambahan WA karena di ruang tokped itu tidak cukup tetapi dia belum mengirim bukti,Anger
361,jir sehari pake udah rusak quality control dong yg bener ahelah,Anger
362,sebagai layanan,Anger
363,mantap puas pake bangeeeey,Love
364,Ujung kabel steker dari pegangan telepon ke telepon tidak terpasang dengan sempurna,Sadness
365,gak sesuai dengan gambar promo contoh nya di gbar promo ada pcs warna yg berbeda trus pas datang barang kok ke nya semua warnanya sama semua,Fear
366,barang dateng tidak sesuai dengan pesanan beda warna,Sadness
367,sudah ke beli disini barangnya asli dan penjualnya baik sekali terima kasih kak,Happy
368,Barang ok pengiriman lamaa konfirmasi aja butuh hari packing ga banget ga pake buble,Happy
369,menyesaalllll ternyata bahan sama aja dengan yang harga,Sadness
370,Maskernya rapet packaging rapi lengkap dengan kotak masih berprelastik,Happy
371,Penjual berkualitas terbaik ini tanpa harus meminta kemajuan barang telah secara langsung diinformasikan melalui obrolan kepada pembeli yang luar biasa,Love
372,mantaaff,Love
373,mantap pastelnya ini pemesanan utk yg kesekian kalinya selalu langganan n puas sm rasanya penjualnya jg ramah banget rekomend pokoknya,Happy
374,Thanks atas respon nya Informasi yg diberikan jelas product nya oke bgt Uda order kesini Barang yg di kirim rapi n cpt sampe nya,Love
375,warna gak sesuai bukan hijau muda,Fear
376,Puas dan gercep banget seller nya Pesan dua kartu dan dua duanya berfungsi dengan aman Terima kasih,Happy
377,sepatu nya BUKAN KULIT,Anger
378,IMEI terdaftar di Kemenperin Barangnya original Penjualnya ramahbanget Barangnya mulus Proses pesanan cepat Berfungsi dengan baik Packaging rapi Ada garansi iBox,Happy
379,maaf saya kasih bintang karena paketnya tidak sampai ke saya langsung sempat nyasar ke tempat lain karena penerimanya sama dengan nama saya untungnya penerimanya langsung menghubungi saya tapi pas saya ambil ternyata isi nya cuma box sesuai foto padahal saya pesan box si penerima mengaku tidak mengambil box sisanya alamat bisa tidak sampai ke saya karena label alamatnya tidak dibungkus pakai lakban kertas bening jadinya berdebu kena air bisa pudar kan,Fear
380,jauh dari warna difoto,Sadness
381,Belum dicoba semoga lebih bagus hasilnya drpd yg biasa shampoo noni mokeru packing mantull dan respon seller cepat Goodlah,Love
382,Produk yg dikirim tdk alias mati produk rusak yg dikirim sbg konsumen sy dirugikan,Sadness
383,Ujung kabel colokan dari gagang telepon ke pesawat telepon sudah tidak bisa terpasang sempurna,Sadness
384,Item PENYOKKKKK tidak dapat diganti karena bukan catatan unboxing,Fear
385,sedih ga dapet gratisannya padhl yg lainnya pd dapet,Sadness
386,Sy pesan shampoo dan body Yg sy terima hanya body Shampoo tdk sy terima Salah sy tdk membuat video unboxing karena percaya sj dgn seller official Win win solution sy berikan bintang Terima ksh,Fear
387,wanginya tidak menyengat dan tidak lengket ditangan pengan-taran cepat dan girang karena packing tebal pakai dus dan buble wrap sudah langganan beli produk di sini recommended seller,Love
388,Jahitannya rapi Bahannya lembut,Happy
389,ukurannya sesuai anak saya bahannya bagus anak saya suka makasih ya,Love
390,baru dateng baru di coba malah udah copot yg bagian kanan udah coba di perbaiki trus coba di pake lagi masih copot juga,Fear
